time,,values
11:21:41,40896.81,-274
11:21:41,40896.81,-245
11:21:41,40896.81,-253
11:21:41,40896.81,-17
11:21:41,40896.81,310
11:21:41,40896.81,850
11:21:41,40896.81,1082
11:21:41,40896.81,1111
11:21:41,40896.81,871
11:21:41,40896.81,567
11:21:41,40896.81,79
11:21:41,40896.81,-353
11:21:41,40896.81,-587
11:21:41,40896.81,-520
11:21:41,40896.81,-404
11:21:41,40896.81,-283
11:21:41,40896.81,-205
11:21:41,40896.81,-179
11:21:41,40896.81,-261
11:21:41,40896.81,-189
11:21:41,40896.81,-202
11:21:41,40896.81,-51
11:21:41,40896.81,-35
11:21:41,40896.81,67
11:21:41,40896.81,70
11:21:41,40896.81,81
11:21:41,40896.81,105
11:21:41,40896.81,147
11:21:41,40896.81,154
11:21:41,40896.81,181
11:21:41,40896.81,165
11:21:41,40896.81,192
11:21:41,40896.81,151
11:21:41,40896.81,106
11:21:41,40896.81,24
11:21:41,40896.81,-126
11:21:41,40896.81,-297
11:21:41,40896.81,-312
11:21:41,40896.81,-310
11:21:41,40896.81,-173
11:21:41,40896.81,-246
11:21:41,40896.81,-162
11:21:41,40896.81,-205
11:21:41,40896.81,-147
11:21:41,40896.81,-147
11:21:41,40896.81,-41
11:21:41,40896.81,15
11:21:41,40896.81,-57
11:21:41,40896.81,-181
11:21:41,40896.81,-178
11:21:41,40896.81,-137
11:21:41,40896.81,-57
11:21:41,40896.81,-97
11:21:41,40896.81,-62
11:21:42,40896.81,-43
11:21:42,40896.81,-61
11:21:42,40896.81,7
11:21:42,40896.81,39
11:21:42,40896.81,20
11:21:42,40896.81,1
11:21:42,40896.81,-65
11:21:42,40896.81,-2
11:21:42,40896.81,-16
11:21:42,40896.81,-9
11:21:42,40896.81,57
11:21:42,40896.81,128
11:21:42,40896.81,215
11:21:42,40896.81,251
11:21:42,40896.81,241
11:21:42,40896.81,242
11:21:42,40896.81,181
11:21:42,40896.81,63
11:21:42,40896.81,-14
11:21:42,40896.81,-124
11:21:42,40896.81,-158
11:21:42,40896.81,-127
11:21:42,40896.81,-155
11:21:42,40896.81,-154
11:21:42,40896.81,-270
11:21:42,40896.81,-178
11:21:42,40896.81,149
11:21:42,40896.81,613
11:21:42,40896.81,1035
11:21:42,40896.81,1196
11:21:42,40896.81,1137
11:21:42,40896.81,812
11:21:42,40896.81,397
11:21:42,40896.81,-106
11:21:42,40896.81,-406
11:21:42,40896.81,-561
11:21:42,40896.81,-518
11:21:42,40896.81,-442
11:21:42,40896.81,-400
11:21:42,40896.81,-268
11:21:42,40896.81,-232
11:21:42,40896.81,-134
11:21:42,40896.81,-181
11:21:42,40896.81,-117
11:21:42,40896.81,-123
11:21:42,40896.81,-27
11:21:42,40896.81,34
11:21:42,40896.81,100
11:21:42,40896.81,88
11:21:42,40896.81,108
11:21:42,40896.81,120
11:21:42,40896.81,171
11:21:42,40896.81,186
11:21:42,40896.81,205
11:21:42,40896.81,184
11:21:42,40896.81,153
11:21:42,40896.81,102
11:21:42,40896.81,44
11:21:42,40896.81,-22
11:21:42,40896.81,-107
11:21:42,40896.81,-205
11:21:42,40896.81,-246
11:21:42,40896.81,-246
11:21:42,40896.81,-233
11:21:42,40896.81,-193
11:21:42,40896.81,-126
11:21:42,40896.81,-152
11:21:42,40896.81,-142
11:21:42,40896.81,-227
11:21:42,40896.81,-145
11:21:42,40896.81,-176
11:21:42,40896.81,-148
11:21:42,40896.81,-136
11:21:42,40896.81,-160
11:21:42,40896.81,-205
11:21:42,40896.81,-158
11:21:42,40896.81,-148
11:21:42,40896.81,-40
11:21:42,40896.81,-102
11:21:42,40896.81,-44
11:21:42,40896.81,-55
11:21:42,40896.81,-53
11:21:42,40896.81,-26
11:21:42,40896.81,-79
11:21:42,40896.81,-105
11:21:42,40896.81,-78
11:21:42,40896.81,-51
11:21:42,40896.81,94
11:21:42,40896.81,134
11:21:42,40896.81,254
11:21:42,40896.81,265
11:21:42,40896.81,252
11:21:42,40896.81,226
11:21:42,40896.81,191
11:21:42,40896.81,148
11:21:42,40896.81,75
11:21:42,40896.81,-45
11:21:42,40896.81,-102
11:21:42,40896.81,-193
11:21:42,40896.81,-233
11:21:42,40896.81,-286
11:21:43,40896.81,-294
11:21:43,40896.81,-251
11:21:43,40896.81,46
11:21:43,40896.81,443
11:21:43,40896.81,973
11:21:43,40896.81,1088
11:21:43,40896.81,1026
11:21:43,40896.81,595
11:21:43,40896.81,61
11:21:43,40896.81,-344
11:21:43,40896.81,-536
11:21:43,40896.81,-474
11:21:43,40896.81,-404
11:21:43,40896.81,-311
11:21:43,40896.81,-201
11:21:43,40896.81,-123
11:21:43,40896.81,-114
11:21:43,40896.81,-76
11:21:43,40896.81,-114
11:21:43,40896.81,-128
11:21:43,40896.81,-73
11:21:43,40896.81,39
11:21:43,40896.81,156
11:21:43,40896.81,137
11:21:43,40896.81,154
11:21:43,40896.81,176
11:21:43,40896.81,208
11:21:43,40896.81,244
11:21:43,40896.81,258
11:21:43,40896.81,251
11:21:43,40896.81,233
11:21:43,40896.81,186
11:21:43,40896.81,133
11:21:43,40896.81,44
11:21:43,40896.81,-107
11:21:43,40896.81,-165
11:21:43,40896.81,-164
11:21:43,40896.81,-177
11:21:43,40896.81,-168
11:21:43,40896.81,-254
11:21:43,40896.81,-173
11:21:43,40896.81,-205
11:21:43,40896.81,-162
11:21:43,40896.81,-150
11:21:43,40896.81,-166
11:21:43,40896.81,-220
11:21:43,40896.81,-174
11:21:43,40896.81,-161
11:21:43,40896.81,-55
11:21:43,40896.81,-116
11:21:43,40896.81,-65
11:21:43,40896.81,-81
11:21:43,40896.81,-74
11:21:43,40896.81,-41
11:21:43,40896.81,25
11:21:43,40896.81,-6
11:21:43,40896.81,1
11:21:43,40896.81,-92
11:21:43,40896.81,-16
11:21:43,40896.81,-53
11:21:43,40896.81,-21
11:21:43,40896.81,-15
11:21:43,40896.81,-28
11:21:43,40896.81,-69
11:21:43,40896.81,18
11:21:43,40896.81,125
11:21:43,40896.81,279
11:21:43,40896.81,260
11:21:43,40896.81,243
11:21:43,40896.81,193
11:21:43,40896.81,55
11:21:43,40896.81,-1
11:21:43,40896.81,-12
11:21:43,40896.81,-57
11:21:43,40896.81,-140
11:21:43,40896.81,-269
11:21:43,40896.81,-250
11:21:43,40896.81,-271
11:21:43,40896.81,-157
11:21:43,40896.81,240
11:21:43,40896.81,724
11:21:43,40896.81,1033
11:21:43,40896.81,1116
11:21:43,40896.81,1009
11:21:43,40896.81,739
11:21:43,40896.81,296
11:21:43,40896.81,-183
11:21:43,40896.81,-431
11:21:43,40896.81,-547
11:21:43,40896.81,-482
11:21:43,40896.81,-435
11:21:43,40896.81,-385
11:21:43,40896.81,-256
11:21:43,40896.81,-204
11:21:43,40896.81,-113
11:21:43,40896.81,-156
11:21:43,40896.81,-109
11:21:43,40896.81,-100
11:21:43,40896.81,-22
11:21:43,40896.81,62
11:21:44,40896.81,113
11:21:44,40896.81,109
11:21:44,40896.81,119
11:21:44,40896.81,127
11:21:44,40896.81,176
11:21:44,40896.81,187
11:21:44,40896.81,201
11:21:44,40896.81,179
11:21:44,40896.81,134
11:21:44,40896.81,89
11:21:44,40896.81,1
11:21:44,40896.81,-146
11:21:44,40896.81,-221
11:21:44,40896.81,-273
11:21:44,40896.81,-222
11:21:44,40896.81,-218
11:21:44,40896.81,-221
11:21:44,40896.81,-160
11:21:44,40896.81,-115
11:21:44,40896.81,-126
11:21:44,40896.81,-136
11:21:44,40896.81,-203
11:21:44,40896.81,-138
11:21:44,40896.81,-156
11:21:44,40896.81,-135
11:21:44,40896.81,-112
11:21:44,40896.81,-145
11:21:44,40896.81,-65
11:21:44,40896.81,-44
11:21:44,40896.81,-42
11:21:44,40896.81,-73
11:21:44,40896.81,-115
11:21:44,40896.81,-70
11:21:44,40896.81,-73
11:21:44,40896.81,-81
11:21:44,40896.81,-26
11:21:44,40896.81,20
11:21:44,40896.81,0
11:21:44,40896.81,-9
11:21:44,40896.81,-76
11:21:44,40896.81,59
11:21:44,40896.81,115
11:21:44,40896.81,222
11:21:44,40896.81,227
11:21:44,40896.81,237
11:21:44,40896.81,208
11:21:44,40896.81,145
11:21:44,40896.81,-7
11:21:44,40896.81,-72
11:21:44,40896.81,-135
11:21:44,40896.81,-113
11:21:44,40896.81,-201
11:21:44,40896.81,-256
11:21:44,40896.81,-320
11:21:44,40896.81,-293
11:21:44,40896.81,-224
11:21:44,40896.81,122
11:21:44,40896.81,510
11:21:44,40896.81,993
11:21:44,40896.81,1069
11:21:44,40896.81,954
11:21:44,40896.81,533
11:21:44,40896.81,191
11:21:44,40896.81,-213
11:21:44,40896.81,-417
11:21:44,40896.81,-533
11:21:44,40896.81,-452
11:21:44,40896.81,-334
11:21:44,40896.81,-242
11:21:44,40896.81,-144
11:21:44,40896.81,-160
11:21:44,40896.81,-206
11:21:44,40896.81,-154
11:21:44,40896.81,-145
11:21:44,40896.81,-28
11:21:44,40896.81,-87
11:21:44,40896.81,37
11:21:44,40896.81,75
11:21:44,40896.81,160
11:21:44,40896.81,183
11:21:44,40896.81,213
11:21:44,40896.81,226
11:21:44,40896.81,237
11:21:44,40896.81,219
11:21:44,40896.81,232
11:21:44,40896.81,178
11:21:44,40896.81,126
11:21:44,40896.81,45
11:21:44,40896.81,-111
11:21:44,40896.81,-149
11:21:44,40896.81,-158
11:21:44,40896.81,-155
11:21:44,40896.81,-153
11:21:44,40896.81,-219
11:21:44,40896.81,-142
11:21:44,40896.81,-171
11:21:44,40896.81,-153
11:21:44,40896.81,-125
11:21:44,40896.81,-156
11:21:44,40896.81,-179
11:21:45,40896.81,-150
11:21:45,40896.81,-127
11:21:45,40896.81,-37
11:21:45,40896.81,-89
11:21:45,40896.81,-49
11:21:45,40896.81,-54
11:21:45,40896.81,-63
11:21:45,40896.81,-9
11:21:45,40896.81,34
11:21:45,40896.81,19
11:21:45,40896.81,7
11:21:45,40896.81,-68
11:21:45,40896.81,-2
11:21:45,40896.81,-31
11:21:45,40896.81,-14
11:21:45,40896.81,2
11:21:45,40896.81,-22
11:21:45,40896.81,-42
11:21:45,40896.81,34
11:21:45,40896.81,156
11:21:45,40896.81,290
11:21:45,40896.81,270
11:21:45,40896.81,246
11:21:45,40896.81,191
11:21:45,40896.81,49
11:21:45,40896.81,-2
11:21:45,40896.81,-11
11:21:45,40896.81,-24
11:21:45,40896.81,-43
11:21:45,40896.81,-174
11:21:45,40896.81,-193
11:21:45,40896.81,-286
11:21:45,40896.81,-148
11:21:45,40896.81,269
11:21:45,40896.81,749
11:21:45,40896.81,1120
11:21:45,40896.81,1180
11:21:45,40896.81,1046
11:21:45,40896.81,683
11:21:45,40896.81,235
11:21:45,40896.81,-234
11:21:45,40896.81,-474
11:21:45,40896.81,-572
11:21:45,40896.81,-396
11:21:45,40896.81,-238
11:21:45,40896.81,-213
11:21:45,40896.81,-213
11:21:45,40896.81,-278
11:21:45,40896.81,-196
11:21:45,40896.81,-209
11:21:45,40896.81,-185
11:21:45,40896.81,-151
11:21:45,40896.81,-86
11:21:45,40896.81,-21
11:21:45,40896.81,22
11:21:45,40896.81,22
11:21:45,40896.81,71
11:21:45,40896.81,90
11:21:45,40896.81,134
11:21:45,40896.81,157
11:21:45,40896.81,160
11:21:45,40896.81,138
11:21:45,40896.81,111
11:21:45,40896.81,63
11:21:45,40896.81,-27
11:21:45,40896.81,-193
11:21:45,40896.81,-271
11:21:45,40896.81,-301
11:21:45,40896.81,-273
11:21:45,40896.81,-238
11:21:45,40896.81,-164
11:21:45,40896.81,-188
11:21:45,40896.81,-172
11:21:45,40896.81,-263
11:21:45,40896.81,-170
11:21:45,40896.81,-212
11:21:45,40896.81,-164
11:21:45,40896.81,-165
11:21:45,40896.81,-174
11:21:45,40896.81,-226
11:21:45,40896.81,-177
11:21:45,40896.81,-170
11:21:45,40896.81,-58
11:21:45,40896.81,-124
11:21:45,40896.81,-51
11:21:45,40896.81,-69
11:21:45,40896.81,-43
11:21:45,40896.81,-20
11:21:45,40896.81,49
11:21:45,40896.81,18
11:21:45,40896.81,28
11:21:45,40896.81,-66
11:21:45,40896.81,15
11:21:45,40896.81,-25
11:21:45,40896.81,104
11:21:45,40896.81,172
11:21:45,40896.81,271
11:21:45,40896.81,279
11:21:45,40896.81,277
11:21:45,40896.81,251
11:21:46,40896.81,203
11:21:46,40896.81,142
11:21:46,40896.81,45
11:21:46,40896.81,-47
11:21:46,40896.81,-126
11:21:46,40896.81,-193
11:21:46,40896.81,-256
11:21:46,40896.81,-307
11:21:46,40896.81,-286
11:21:46,40896.81,-185
11:21:46,40896.81,157
11:21:46,40896.81,571
11:21:46,40896.81,1029
11:21:46,40896.81,1083
11:21:46,40896.81,937
11:21:46,40896.81,496
11:21:46,40896.81,164
11:21:46,40896.81,-233
11:21:46,40896.81,-424
11:21:46,40896.81,-531
11:21:46,40896.81,-453
11:21:46,40896.81,-322
11:21:46,40896.81,-241
11:21:46,40896.81,-136
11:21:46,40896.81,-167
11:21:46,40896.81,-202
11:21:46,40896.81,-155
11:21:46,40896.81,-132
11:21:46,40896.81,-31
11:21:46,40896.81,-77
11:21:46,40896.81,37
11:21:46,40896.81,88
11:21:46,40896.81,167
11:21:46,40896.81,194
11:21:46,40896.81,207
11:21:46,40896.81,214
11:21:46,40896.81,227
11:21:46,40896.81,237
11:21:46,40896.81,251
11:21:46,40896.81,201
11:21:46,40896.81,134
11:21:46,40896.81,49
11:21:46,40896.81,-116
11:21:46,40896.81,-145
11:21:46,40896.81,-156
11:21:46,40896.81,-152
11:21:46,40896.81,-170
11:21:46,40896.81,-224
11:21:46,40896.81,-169
11:21:46,40896.81,-174
11:21:46,40896.81,-176
11:21:46,40896.81,-131
11:21:46,40896.81,-187
11:21:46,40896.81,-201
11:21:46,40896.81,-174
11:21:46,40896.81,-138
11:21:46,40896.81,-61
11:21:46,40896.81,-100
11:21:46,40896.81,-73
11:21:46,40896.81,-53
11:21:46,40896.81,-91
11:21:46,40896.81,-130
11:21:46,40896.81,-95
11:21:46,40896.81,-79
11:21:46,40896.81,17
11:21:46,40896.81,-42
11:21:46,40896.81,3
11:21:46,40896.81,-7
11:21:46,40896.81,-19
11:21:46,40896.81,-80
11:21:46,40896.81,-32
11:21:46,40896.81,-14
11:21:46,40896.81,157
11:21:46,40896.81,192
11:21:46,40896.81,312
11:21:46,40896.81,288
11:21:46,40896.81,264
11:21:46,40896.81,213
11:21:46,40896.81,171
11:21:46,40896.81,35
11:21:46,40896.81,-5
11:21:46,40896.81,-107
11:21:46,40896.81,-41
11:21:46,40896.81,-157
11:21:46,40896.81,-188
11:21:46,40896.81,-274
11:21:46,40896.81,-123
11:21:46,40896.81,67
11:21:46,40896.81,503
11:21:46,40896.81,838
11:21:46,40896.81,1135
11:21:46,40896.81,1047
11:21:46,40896.81,726
11:21:46,40896.81,258
11:21:46,40896.81,-200
11:21:46,40896.81,-432
11:21:46,40896.81,-513
11:21:46,40896.81,-448
11:21:46,40896.81,-306
11:21:47,40896.81,-253
11:21:47,40896.81,-149
11:21:47,40896.81,-189
11:21:47,40896.81,-133
11:21:47,40896.81,-136
11:21:47,40896.81,-124
11:21:47,40896.81,-70
11:21:47,40896.81,7
11:21:47,40896.81,73
11:21:47,40896.81,95
11:21:47,40896.81,83
11:21:47,40896.81,125
11:21:47,40896.81,148
11:21:47,40896.81,179
11:21:47,40896.81,194
11:21:47,40896.81,198
11:21:47,40896.81,176
11:21:47,40896.81,152
11:21:47,40896.81,99
11:21:47,40896.81,31
11:21:47,40896.81,-47
11:21:47,40896.81,-160
11:21:47,40896.81,-213
11:21:47,40896.81,-283
11:21:47,40896.81,-220
11:21:47,40896.81,-154
11:21:47,40896.81,-180
11:21:47,40896.81,-172
11:21:47,40896.81,-255
11:21:47,40896.81,-177
11:21:47,40896.81,-204
11:21:47,40896.81,-177
11:21:47,40896.81,-158
11:21:47,40896.81,-185
11:21:47,40896.81,-228
11:21:47,40896.81,-186
11:21:47,40896.81,-180
11:21:47,40896.81,-79
11:21:47,40896.81,-141
11:21:47,40896.81,-91
11:21:47,40896.81,-98
11:21:47,40896.81,-98
11:21:47,40896.81,-58
11:21:47,40896.81,-114
11:21:47,40896.81,-133
11:21:47,40896.81,-106
11:21:47,40896.81,-75
11:21:47,40896.81,3
11:21:47,40896.81,-32
11:21:47,40896.81,84
11:21:47,40896.81,165
11:21:47,40896.81,243
11:21:47,40896.81,257
11:21:47,40896.81,252
11:21:47,40896.81,227
11:21:47,40896.81,143
11:21:47,40896.81,6
11:21:47,40896.81,-69
11:21:47,40896.81,-93
11:21:47,40896.81,-102
11:21:47,40896.81,-164
11:21:47,40896.81,-249
11:21:47,40896.81,-284
11:21:47,40896.81,-269
11:21:47,40896.81,-150
11:21:47,40896.81,205
11:21:47,40896.81,631
11:21:47,40896.81,1067
11:21:47,40896.81,1100
11:21:47,40896.81,941
11:21:47,40896.81,665
11:21:47,40896.81,320
11:21:47,40896.81,-113
11:21:47,40896.81,-457
11:21:47,40896.81,-555
11:21:47,40896.81,-451
11:21:47,40896.81,-324
11:21:47,40896.81,-254
11:21:47,40896.81,-134
11:21:47,40896.81,-81
11:21:47,40896.81,-95
11:21:47,40896.81,-90
11:21:47,40896.81,-168
11:21:47,40896.81,-86
11:21:47,40896.81,-114
11:21:47,40896.81,-5
11:21:47,40896.81,46
11:21:47,40896.81,133
11:21:47,40896.81,125
11:21:47,40896.81,152
11:21:47,40896.81,161
11:21:47,40896.81,205
11:21:47,40896.81,197
11:21:47,40896.81,199
11:21:47,40896.81,147
11:21:47,40896.81,88
11:21:47,40896.81,15
11:21:47,40896.81,-35
11:21:47,40896.81,-169
11:21:47,40896.81,-169
11:21:48,40896.81,-193
11:21:48,40896.81,-162
11:21:48,40896.81,-210
11:21:48,40896.81,-212
11:21:48,40896.81,-192
11:21:48,40896.81,-146
11:21:48,40896.81,-85
11:21:48,40896.81,-105
11:21:48,40896.81,-95
11:21:48,40896.81,-178
11:21:48,40896.81,-96
11:21:48,40896.81,-136
11:21:48,40896.81,-104
11:21:48,40896.81,-93
11:21:48,40896.81,-120
11:21:48,40896.81,-160
11:21:48,40896.81,-116
11:21:48,40896.81,-95
11:21:48,40896.81,54
11:21:48,40896.81,16
11:21:48,40896.81,46
11:21:48,40896.81,-35
11:21:48,40896.81,-20
11:21:48,40896.81,-44
11:21:48,40896.81,-96
11:21:48,40896.81,-36
11:21:48,40896.81,63
11:21:48,40896.81,220
11:21:48,40896.81,230
11:21:48,40896.81,260
11:21:48,40896.81,246
11:21:48,40896.81,215
11:21:48,40896.81,168
11:21:48,40896.81,120
11:21:48,40896.81,-18
11:21:48,40896.81,-52
11:21:48,40896.81,-150
11:21:48,40896.81,-86
11:21:48,40896.81,-197
11:21:48,40896.81,-235
11:21:48,40896.81,-304
11:21:48,40896.81,-136
11:21:48,40896.81,320
11:21:48,40896.81,756
11:21:48,40896.81,1026
11:21:48,40896.81,1064
11:21:48,40896.81,940
11:21:48,40896.81,642
11:21:48,40896.81,155
11:21:48,40896.81,-289
11:21:48,40896.81,-502
11:21:48,40896.81,-573
11:21:48,40896.81,-491
11:21:48,40896.81,-351
11:21:48,40896.81,-290
11:21:48,40896.81,-193
11:21:48,40896.81,-225
11:21:48,40896.81,-181
11:21:48,40896.81,-164
11:21:48,40896.81,-174
11:21:48,40896.81,-96
11:21:48,40896.81,-39
11:21:48,40896.81,44
11:21:48,40896.81,60
11:21:48,40896.81,53
11:21:48,40896.81,94
11:21:48,40896.81,116
11:21:48,40896.81,150
11:21:48,40896.81,176
11:21:48,40896.81,169
11:21:48,40896.81,151
11:21:48,40896.81,116
11:21:48,40896.81,75
11:21:48,40896.81,-40
11:21:48,40896.81,-181
11:21:48,40896.81,-274
11:21:48,40896.81,-263
11:21:48,40896.81,-268
11:21:48,40896.81,-199
11:21:48,40896.81,-154
11:21:48,40896.81,-159
11:21:48,40896.81,-172
11:21:48,40896.81,-231
11:21:48,40896.81,-163
11:21:48,40896.81,-178
11:21:48,40896.81,-164
11:21:48,40896.81,-120
11:21:48,40896.81,-46
11:21:48,40896.81,-65
11:21:48,40896.81,-60
11:21:48,40896.81,-145
11:21:48,40896.81,-68
11:21:48,40896.81,-102
11:21:48,40896.81,-69
11:21:48,40896.81,-60
11:21:48,40896.81,27
11:21:48,40896.81,-13
11:21:48,40896.81,12
11:21:48,40896.81,-88
11:21:48,40896.81,6
11:21:49,40896.81,-43
11:21:49,40896.81,5
11:21:49,40896.81,-6
11:21:49,40896.81,93
11:21:49,40896.81,181
11:21:49,40896.81,272
11:21:49,40896.81,264
11:21:49,40896.81,264
11:21:49,40896.81,224
11:21:49,40896.81,197
11:21:49,40896.81,135
11:21:49,40896.81,13
11:21:49,40896.81,-48
11:21:49,40896.81,-146
11:21:49,40896.81,-198
11:21:49,40896.81,-245
11:21:49,40896.81,-273
11:21:49,40896.81,-246
11:21:49,40896.81,-169
11:21:49,40896.81,292
11:21:49,40896.81,853
11:21:49,40896.81,1170
11:21:49,40896.81,1052
11:21:49,40896.81,783
11:21:49,40896.81,424
11:21:49,40896.81,-57
11:21:49,40896.81,-442
11:21:49,40896.81,-560
11:21:49,40896.81,-455
11:21:49,40896.81,-328
11:21:49,40896.81,-250
11:21:49,40896.81,-141
11:21:49,40896.81,-82
11:21:49,40896.81,-106
11:21:49,40896.81,-92
11:21:49,40896.81,-167
11:21:49,40896.81,-39
11:21:49,40896.81,-9
11:21:49,40896.81,76
11:21:49,40896.81,76
11:21:49,40896.81,82
11:21:49,40896.81,81
11:21:49,40896.81,116
11:21:49,40896.81,140
11:21:49,40896.81,193
11:21:49,40896.81,188
11:21:49,40896.81,198
11:21:49,40896.81,159
11:21:49,40896.81,103
11:21:49,40896.81,16
11:21:49,40896.81,-160
11:21:49,40896.81,-299
11:21:49,40896.81,-299
11:21:49,40896.81,-258
11:21:49,40896.81,-168
11:21:49,40896.81,-211
11:21:49,40896.81,-174
11:21:49,40896.81,-158
11:21:49,40896.81,-64
11:21:49,40896.81,-110
11:21:49,40896.81,-171
11:21:49,40896.81,-187
11:21:49,40896.81,-146
11:21:49,40896.81,-64
11:21:49,40896.81,-116
11:21:49,40896.81,-73
11:21:49,40896.81,-71
11:21:49,40896.81,-79
11:21:49,40896.81,-21
11:21:49,40896.81,17
11:21:49,40896.81,2
11:21:49,40896.81,-12
11:21:49,40896.81,-80
11:21:49,40896.81,-17
11:21:49,40896.81,-43
11:21:49,40896.81,-29
11:21:49,40896.81,-5
11:21:49,40896.81,-47
11:21:49,40896.81,-79
11:21:49,40896.81,-53
11:21:49,40896.81,-16
11:21:49,40896.81,134
11:21:49,40896.81,177
11:21:49,40896.81,295
11:21:49,40896.81,282
11:21:49,40896.81,258
11:21:49,40896.81,207
11:21:49,40896.81,155
11:21:49,40896.81,18
11:21:49,40896.81,-27
11:21:49,40896.81,-107
11:21:49,40896.81,-62
11:21:49,40896.81,-162
11:21:49,40896.81,-204
11:21:49,40896.81,-261
11:21:49,40896.81,-221
11:21:49,40896.81,-105
11:21:49,40896.81,291
11:21:49,40896.81,694
11:21:49,40896.81,1108
11:21:49,40896.81,1085
11:21:50,40896.81,865
11:21:50,40896.81,409
11:21:50,40896.81,-74
11:21:50,40896.81,-400
11:21:50,40896.81,-522
11:21:50,40896.81,-444
11:21:50,40896.81,-272
11:21:50,40896.81,-210
11:21:50,40896.81,-136
11:21:50,40896.81,-146
11:21:50,40896.81,-124
11:21:50,40896.81,-85
11:21:50,40896.81,-9
11:21:50,40896.81,49
11:21:50,40896.81,78
11:21:50,40896.81,49
11:21:50,40896.81,75
11:21:50,40896.81,78
11:21:50,40896.81,105
11:21:50,40896.81,137
11:21:50,40896.81,160
11:21:50,40896.81,162
11:21:50,40896.81,176
11:21:50,40896.81,167
11:21:50,40896.81,178
11:21:50,40896.81,113
11:21:50,40896.81,45
11:21:50,40896.81,-41
11:21:50,40896.81,-180
11:21:50,40896.81,-212
11:21:50,40896.81,-199
11:21:50,40896.81,-208
11:21:50,40896.81,-193
11:21:50,40896.81,-285
11:21:50,40896.81,-195
11:21:50,40896.81,-237
11:21:50,40896.81,-192
11:21:50,40896.81,-187
11:21:50,40896.81,-202
11:21:50,40896.81,-253
11:21:50,40896.81,-209
11:21:50,40896.81,-197
11:21:50,40896.81,-85
11:21:50,40896.81,-149
11:21:50,40896.81,-86
11:21:50,40896.81,-111
11:21:50,40896.81,-96
11:21:50,40896.81,-71
11:21:50,40896.81,-115
11:21:50,40896.81,-142
11:21:50,40896.81,-114
11:21:50,40896.81,-88
11:21:50,40896.81,-1
11:21:50,40896.81,-53
11:21:50,40896.81,-11
11:21:50,40896.81,-13
11:21:50,40896.81,68
11:21:50,40896.81,160
11:21:50,40896.81,233
11:21:50,40896.81,241
11:21:50,40896.81,242
11:21:50,40896.81,220
11:21:50,40896.81,205
11:21:50,40896.81,144
11:21:50,40896.81,19
11:21:50,40896.81,-47
11:21:50,40896.81,-159
11:21:50,40896.81,-201
11:21:50,40896.81,-264
11:21:50,40896.81,-272
11:21:50,40896.81,-254
11:21:50,40896.81,-274
11:21:50,40896.81,-146
11:21:50,40896.81,267
11:21:50,40896.81,776
11:21:50,40896.81,1150
11:21:50,40896.81,1213
11:21:50,40896.81,1056
11:21:50,40896.81,677
11:21:50,40896.81,235
11:21:50,40896.81,-228
11:21:50,40896.81,-442
11:21:50,40896.81,-543
11:21:50,40896.81,-386
11:21:50,40896.81,-327
11:21:50,40896.81,-310
11:21:50,40896.81,-273
11:21:50,40896.81,-244
11:21:50,40896.81,-143
11:21:50,40896.81,-188
11:21:50,40896.81,-140
11:21:50,40896.81,-127
11:21:50,40896.81,-45
11:21:50,40896.81,31
11:21:50,40896.81,89
11:21:50,40896.81,81
11:21:50,40896.81,104
11:21:50,40896.81,112
11:21:50,40896.81,160
11:21:51,40896.81,173
11:21:51,40896.81,183
11:21:51,40896.81,162
11:21:51,40896.81,113
11:21:51,40896.81,59
11:21:51,40896.81,-23
11:21:51,40896.81,-169
11:21:51,40896.81,-233
11:21:51,40896.81,-290
11:21:51,40896.81,-240
11:21:51,40896.81,-229
11:21:51,40896.81,-232
11:21:51,40896.81,-279
11:21:51,40896.81,-227
11:21:51,40896.81,-222
11:21:51,40896.81,-105
11:21:51,40896.81,-171
11:21:51,40896.81,-105
11:21:51,40896.81,-123
11:21:51,40896.81,-103
11:21:51,40896.81,-68
11:21:51,40896.81,0
11:21:51,40896.81,-31
11:21:51,40896.81,-17
11:21:51,40896.81,-113
11:21:51,40896.81,-26
11:21:51,40896.81,-75
11:21:51,40896.81,-31
11:21:51,40896.81,-36
11:21:51,40896.81,-54
11:21:51,40896.81,-111
11:21:51,40896.81,-64
11:21:51,40896.81,-55
11:21:51,40896.81,56
11:21:51,40896.81,-15
11:21:51,40896.81,109
11:21:51,40896.81,154
11:21:51,40896.81,264
11:21:51,40896.81,276
11:21:51,40896.81,292
11:21:51,40896.81,272
11:21:51,40896.81,226
11:21:51,40896.81,157
11:21:51,40896.81,76
11:21:51,40896.81,-31
11:21:51,40896.81,-90
11:21:51,40896.81,-176
11:21:51,40896.81,-218
11:21:51,40896.81,-286
11:21:51,40896.81,-265
11:21:51,40896.81,-215
11:21:51,40896.81,75
11:21:51,40896.81,447
11:21:51,40896.81,964
11:21:51,40896.81,1104
11:21:51,40896.81,1054
11:21:51,40896.81,620
11:21:51,40896.81,73
11:21:51,40896.81,-375
11:21:51,40896.81,-567
11:21:51,40896.81,-493
11:21:51,40896.81,-402
11:21:51,40896.81,-295
11:21:51,40896.81,-193
11:21:51,40896.81,-103
11:21:51,40896.81,-111
11:21:51,40896.81,-59
11:21:51,40896.81,-4
11:21:51,40896.81,-22
11:21:51,40896.81,-26
11:21:51,40896.81,-98
