"
time",,values
11:25:20,41120.38,315
11:25:20,41120.39,625
11:25:20,41120.40,729
11:25:20,41120.41,486
11:25:20,41120.42,61
11:25:20,41120.43,-191
11:25:20,41120.44,-204
11:25:20,41120.45,-151
11:25:20,41120.46,-113
11:25:20,41120.47,-101
11:25:20,41120.48,-111
11:25:20,41120.49,-107
11:25:20,41120.50,-97
11:25:20,41120.51,-58
11:25:20,41120.52,-32
11:25:20,41120.53,-52
11:25:20,41120.54,-117
11:25:20,41120.55,-195
11:25:20,41120.56,-246
11:25:20,41120.57,-264
11:25:20,41120.58,-263
11:25:20,41120.59,-216
11:25:20,41120.60,-158
11:25:20,41120.61,-100
11:25:20,41120.62,-65
11:25:20,41120.63,-57
11:25:20,41120.64,-40
11:25:20,41120.65,-16
11:25:20,41120.66,31
11:25:20,41120.67,68
11:25:20,41120.68,68
11:25:20,41120.69,31
11:25:20,41120.70,-25
11:25:20,41120.71,-48
11:25:20,41120.72,-37
11:25:20,41120.73,16
11:25:20,41120.74,101
11:25:20,41120.75,172
11:25:20,41120.76,228
11:25:20,41120.77,406
11:25:20,41120.78,673
11:25:20,41120.79,801
11:25:20,41120.80,564
11:25:20,41120.81,236
11:25:20,41120.82,33
11:25:20,41120.83,-43
11:25:20,41120.84,-156
11:25:20,41120.85,-277
11:25:20,41120.86,-320
11:25:20,41120.87,-299
11:25:20,41120.88,-240
11:25:20,41120.89,-162
11:25:20,41120.90,-136
11:25:20,41120.91,-139
11:25:20,41120.91,-180
11:25:20,41120.93,-207
11:25:20,41120.93,-214
11:25:20,41120.95,-188
11:25:20,41120.95,-150
11:25:20,41120.96,-128
11:25:20,41120.97,-137
11:25:20,41120.98,-136
11:25:20,41120.99,-128
11:25:21,41121.00,-82
11:25:21,41121.02,15
11:25:21,41121.02,136
11:25:21,41121.04,221
11:25:21,41121.04,216
11:25:21,41121.05,147
11:25:21,41121.06,58
11:25:21,41121.07,-7
11:25:21,41121.09,-24
11:25:21,41121.09,-21
11:25:21,41121.11,-18
11:25:21,41121.11,-49
11:25:21,41121.13,-93
11:25:21,41121.13,-120
11:25:21,41121.14,-48
11:25:21,41121.15,311
11:25:21,41121.16,699
11:25:21,41121.18,919
11:25:21,41121.18,746
11:25:21,41121.20,385
11:25:21,41121.20,91
11:25:21,41121.21,-105
11:25:21,41121.22,-154
11:25:21,41121.23,-165
11:25:21,41121.24,-151
11:25:21,41121.25,-145
11:25:21,41121.27,-159
11:25:21,41121.27,-172
11:25:21,41121.29,-171
11:25:21,41121.29,-166
11:25:21,41121.30,-132
11:25:21,41121.31,-111
11:25:21,41121.32,-125
11:25:21,41121.34,-194
11:25:21,41121.34,-282
11:25:21,41121.36,-327
11:25:21,41121.36,-333
11:25:21,41121.38,-296
11:25:21,41121.38,-225
11:25:21,41121.40,-151
11:25:21,41121.41,-78
11:25:21,41121.42,-30
11:25:21,41121.43,11
11:25:21,41121.44,78
11:25:21,41121.45,129
11:25:21,41121.46,178
11:25:21,41121.47,186
11:25:21,41121.48,166
11:25:21,41121.49,119
11:25:21,41121.50,21
11:25:21,41121.51,-30
11:25:21,41121.52,-11
11:25:21,41121.53,60
11:25:21,41121.54,113
11:25:21,41121.55,104
11:25:21,41121.55,79
11:25:21,41121.57,40
11:25:21,41121.57,3
11:25:21,41121.59,-11
11:25:21,41121.60,-5
11:25:21,41121.61,-6
11:25:21,41121.62,-31
11:25:21,41121.63,-79
11:25:21,41121.64,-130
11:25:21,41121.64,-170
11:25:21,41121.66,-164
11:25:21,41121.66,-98
11:25:21,41121.68,-1
11:25:21,41121.69,81
11:25:21,41121.70,115
11:25:21,41121.71,116
11:25:21,41121.71,104
11:25:21,41121.73,100
11:25:21,41121.73,109
11:25:21,41121.75,121
11:25:21,41121.76,126
11:25:21,41121.77,100
11:25:21,41121.78,27
11:25:21,41121.79,-31
11:25:21,41121.80,-67
11:25:21,41121.80,-35
11:25:21,41121.82,27
11:25:21,41121.82,85
11:25:21,41121.84,108
11:25:21,41121.85,52
11:25:21,41121.86,10
11:25:21,41121.87,165
11:25:21,41121.88,472
11:25:21,41121.89,694
11:25:21,41121.89,622
11:25:21,41121.91,293
11:25:21,41121.91,1
11:25:21,41121.93,-217
11:25:21,41121.94,-275
11:25:21,41121.95,-275
11:25:21,41121.96,-210
11:25:21,41121.97,-121
11:25:21,41121.98,-67
11:25:21,41121.99,-38
11:25:21,41122.00,-81
11:25:22,41122.01,-148
11:25:22,41122.02,-212
11:25:22,41122.03,-240
11:25:22,41122.04,-231
11:25:22,41122.05,-233
11:25:22,41122.06,-250
11:25:22,41122.07,-276
11:25:22,41122.07,-292
11:25:22,41122.09,-278
11:25:22,41122.10,-233
11:25:22,41122.11,-141
11:25:22,41122.12,-30
11:25:22,41122.13,44
11:25:22,41122.14,46
11:25:22,41122.14,0
11:25:22,41122.16,-29
11:25:22,41122.16,-23
11:25:22,41122.18,2
11:25:22,41122.19,35
11:25:22,41122.20,54
11:25:22,41122.21,59
11:25:22,41122.21,67
11:25:22,41122.23,84
11:25:22,41122.23,129
11:25:22,41122.25,173
11:25:22,41122.26,211
11:25:22,41122.27,273
11:25:22,41122.28,481
11:25:22,41122.29,710
11:25:22,41122.30,630
11:25:22,41122.30,302
11:25:22,41122.32,-35
11:25:22,41122.32,-140
11:25:22,41122.34,-164
11:25:22,41122.35,-222
11:25:22,41122.36,-249
11:25:22,41122.37,-270
11:25:22,41122.38,-257
11:25:22,41122.39,-217
11:25:22,41122.39,-157
11:25:22,41122.41,-116
11:25:22,41122.41,-140
11:25:22,41122.43,-213
11:25:22,41122.44,-260
11:25:22,41122.45,-266
11:25:22,41122.46,-222
11:25:22,41122.47,-169
11:25:22,41122.48,-99
11:25:22,41122.49,-27
11:25:22,41122.50,6
11:25:22,41122.50,27
11:25:22,41122.51,63
11:25:22,41122.52,131
11:25:22,41122.53,192
11:25:22,41122.54,213
11:25:22,41122.55,195
11:25:22,41122.56,108
11:25:22,41122.57,-11
11:25:22,41122.58,-102
11:25:22,41122.59,-121
11:25:22,41122.60,-83
11:25:22,41122.61,-42
11:25:22,41122.62,1
11:25:22,41122.63,32
11:25:22,41122.64,30
11:25:22,41122.65,13
11:25:22,41122.66,13
11:25:22,41122.67,197
11:25:22,41122.68,595
11:25:22,41122.69,882
11:25:22,41122.70,882
11:25:22,41122.71,484
11:25:22,41122.72,130
11:25:22,41122.74,-95
11:25:22,41122.74,-116
11:25:22,41122.75,-91
11:25:22,41122.76,-70
11:25:22,41122.78,-88
11:25:22,41122.78,-125
11:25:22,41122.79,-169
11:25:22,41122.81,-201
11:25:22,41122.81,-219
11:25:22,41122.83,-229
11:25:22,41122.83,-242
11:25:22,41122.85,-287
11:25:22,41122.86,-338
11:25:22,41122.87,-369
11:25:22,41122.88,-370
11:25:22,41122.89,-344
11:25:22,41122.90,-289
11:25:22,41122.90,-181
11:25:22,41122.92,-53
11:25:22,41122.93,39
11:25:22,41122.93,63
11:25:22,41122.94,48
11:25:22,41122.95,63
11:25:22,41122.96,105
11:25:22,41122.98,136
11:25:22,41122.98,139
11:25:22,41123.00,106
11:25:23,41123.01,54
11:25:23,41123.02,-8
11:25:23,41123.03,-28
11:25:23,41123.03,32
11:25:23,41123.04,101
11:25:23,41123.05,147
11:25:23,41123.06,137
11:25:23,41123.07,76
11:25:23,41123.08,-7
11:25:23,41123.09,-87
11:25:23,41123.10,-112
11:25:23,41123.12,-99
11:25:23,41123.13,-77
11:25:23,41123.14,-70
11:25:23,41123.15,-82
11:25:23,41123.16,-89
11:25:23,41123.17,-79
11:25:23,41123.18,-28
11:25:23,41123.19,69
11:25:23,41123.20,167
11:25:23,41123.21,223
11:25:23,41123.22,197
11:25:23,41123.23,123
11:25:23,41123.24,54
11:25:23,41123.25,15
11:25:23,41123.26,30
11:25:23,41123.27,59
11:25:23,41123.28,72
11:25:23,41123.29,64
11:25:23,41123.30,13
11:25:23,41123.31,-21
11:25:23,41123.32,-20
11:25:23,41123.33,27
11:25:23,41123.34,73
11:25:23,41123.35,81
11:25:23,41123.36,28
11:25:23,41123.37,-51
11:25:23,41123.38,-18
11:25:23,41123.39,268
11:25:23,41123.40,515
11:25:23,41123.41,476
11:25:23,41123.42,220
11:25:23,41123.43,13
11:25:23,41123.44,-14
11:25:23,41123.45,-54
11:25:23,41123.46,-82
11:25:23,41123.47,-83
11:25:23,41123.48,-58
11:25:23,41123.49,-24
11:25:23,41123.50,-38
11:25:23,41123.51,-121
11:25:23,41123.52,-222
11:25:23,41123.53,-291
11:25:23,41123.54,-288
11:25:23,41123.55,-273
11:25:23,41123.56,-237
11:25:23,41123.57,-201
11:25:23,41123.57,-193
11:25:23,41123.59,-202
11:25:23,41123.59,-212
11:25:23,41123.61,-171
11:25:23,41123.61,-117
11:25:23,41123.63,-63
11:25:23,41123.64,-8
11:25:23,41123.64,8
11:25:23,41123.66,1
11:25:23,41123.66,-36
11:25:23,41123.68,-49
11:25:23,41123.68,0
11:25:23,41123.70,76
11:25:23,41123.70,148
11:25:23,41123.71,179
11:25:23,41123.73,165
11:25:23,41123.73,141
11:25:23,41123.75,106
11:25:23,41123.75,107
11:25:23,41123.77,121
11:25:23,41123.77,125
11:25:23,41123.79,103
11:25:23,41123.79,41
11:25:23,41123.80,-39
11:25:23,41123.81,-101
11:25:23,41123.82,-117
11:25:23,41123.84,-71
11:25:23,41123.84,-13
11:25:23,41123.86,38
11:25:23,41123.86,56
11:25:23,41123.88,38
11:25:23,41123.88,9
11:25:23,41123.89,-17
11:25:23,41123.90,-7
11:25:23,41123.91,24
11:25:23,41123.93,43
11:25:23,41123.93,23
11:25:23,41123.95,-31
11:25:23,41123.95,-63
11:25:23,41123.96,-65
11:25:23,41123.97,-5
11:25:23,41123.98,95
11:25:23,41123.99,180
11:25:24,41124.00,206
11:25:24,41124.02,148
11:25:24,41124.02,54
11:25:24,41124.04,-8
11:25:24,41124.05,-27
11:25:24,41124.06,-18
11:25:24,41124.07,-36
11:25:24,41124.08,-79
11:25:24,41124.08,-106
11:25:24,41124.09,11
11:25:24,41124.10,321
11:25:24,41124.11,564
11:25:24,41124.12,495
11:25:24,41124.13,252
11:25:24,41124.14,66
11:25:24,41124.15,32
11:25:24,41124.16,-55
11:25:24,41124.17,-164
11:25:24,41124.18,-229
11:25:24,41124.19,-242
11:25:24,41124.20,-201
11:25:24,41124.21,-162
11:25:24,41124.22,-160
11:25:24,41124.23,-182
11:25:24,41124.24,-213
11:25:24,41124.25,-194
11:25:24,41124.26,-155
11:25:24,41124.27,-92
11:25:24,41124.28,-56
11:25:24,41124.29,-88
11:25:24,41124.30,-147
11:25:24,41124.31,-211
11:25:24,41124.32,-231
11:25:24,41124.33,-223
11:25:24,41124.34,-173
11:25:24,41124.35,-92
11:25:24,41124.36,-28
11:25:24,41124.37,4
11:25:24,41124.38,20
11:25:24,41124.39,22
11:25:24,41124.40,53
11:25:24,41124.41,113
11:25:24,41124.42,170
11:25:24,41124.43,207
11:25:24,41124.44,172
11:25:24,41124.45,113
11:25:24,41124.46,47
11:25:24,41124.47,11
11:25:24,41124.48,26
11:25:24,41124.49,48
11:25:24,41124.50,103
11:25:24,41124.51,263
11:25:24,41124.52,563
11:25:24,41124.53,748
11:25:24,41124.54,601
11:25:24,41124.55,275
11:25:24,41124.56,32
11:25:24,41124.58,-71
11:25:24,41124.59,-139
11:25:24,41124.60,-254
11:25:24,41124.61,-324
11:25:24,41124.62,-378
11:25:24,41124.63,-358
11:25:24,41124.63,-274
11:25:24,41124.64,-199
11:25:24,41124.65,-149
11:25:24,41124.66,-141
11:25:24,41124.67,-143
11:25:24,41124.68,-132
11:25:24,41124.69,-109
11:25:24,41124.70,-61
11:25:24,41124.71,-18
11:25:24,41124.72,-14
11:25:24,41124.73,-53
11:25:24,41124.74,-104
11:25:24,41124.75,-112
11:25:24,41124.76,-87
11:25:24,41124.77,-16
11:25:24,41124.78,80
11:25:24,41124.79,151
11:25:24,41124.80,166
11:25:24,41124.81,101
11:25:24,41124.82,41
11:25:24,41124.83,2
11:25:24,41124.84,-1
11:25:24,41124.85,7
11:25:24,41124.86,2
11:25:24,41124.87,-30
11:25:24,41124.88,-82
11:25:24,41124.89,-116
11:25:24,41124.90,133
11:25:24,41124.91,530
11:25:24,41124.92,815
11:25:24,41124.93,665
11:25:24,41124.94,363
11:25:24,41124.95,156
11:25:24,41124.96,83
11:25:24,41124.97,5
11:25:24,41124.98,-68
11:25:24,41124.99,-111
11:25:25,41125.00,-139
11:25:25,41125.01,-194
11:25:25,41125.02,-245
11:25:25,41125.03,-285
11:25:25,41125.04,-298
11:25:25,41125.05,-278
11:25:25,41125.06,-241
11:25:25,41125.07,-195
11:25:25,41125.08,-161
11:25:25,41125.09,-173
11:25:25,41125.11,-206
11:25:25,41125.12,-244
11:25:25,41125.13,-247
11:25:25,41125.14,-218
11:25:25,41125.15,-161
11:25:25,41125.15,-83
11:25:25,41125.16,-26
11:25:25,41125.17,-3
11:25:25,41125.18,18
11:25:25,41125.19,79
11:25:25,41125.20,150
11:25:25,41125.21,217
11:25:25,41125.22,236
11:25:25,41125.23,241
11:25:25,41125.24,181
11:25:25,41125.25,95
11:25:25,41125.26,-1
11:25:25,41125.27,-56
11:25:25,41125.28,-48
11:25:25,41125.29,17
11:25:25,41125.30,293
11:25:25,41125.31,592
11:25:25,41125.32,639
11:25:25,41125.33,344
11:25:25,41125.34,25
11:25:25,41125.35,-70
11:25:25,41125.36,-41
11:25:25,41125.37,-78
11:25:25,41125.38,-126
11:25:25,41125.39,-202
11:25:25,41125.40,-247
11:25:25,41125.41,-273
11:25:25,41125.42,-238
11:25:25,41125.43,-173
11:25:25,41125.44,-132
11:25:25,41125.45,-120
11:25:25,41125.46,-124
11:25:25,41125.47,-122
11:25:25,41125.48,-95
11:25:25,41125.49,-60
11:25:25,41125.50,-18
11:25:25,41125.51,-5
11:25:25,41125.52,-28
11:25:25,41125.53,-79
11:25:25,41125.54,-130
11:25:25,41125.55,-137
11:25:25,41125.56,-97
11:25:25,41125.57,-49
11:25:25,41125.58,2
11:25:25,41125.59,25
11:25:25,41125.60,36
11:25:25,41125.61,17
11:25:25,41125.62,6
11:25:25,41125.63,32
11:25:25,41125.65,79
11:25:25,41125.66,123
11:25:25,41125.67,129
11:25:25,41125.68,83
11:25:25,41125.68,36
11:25:25,41125.70,-3
11:25:25,41125.70,4
11:25:25,41125.71,54
11:25:25,41125.73,120
11:25:25,41125.73,172
11:25:25,41125.75,163
11:25:25,41125.75,141
11:25:25,41125.77,114
11:25:25,41125.77,95
11:25:25,41125.79,83
11:25:25,41125.80,73
11:25:25,41125.80,50
11:25:25,41125.82,-11
11:25:25,41125.82,-87
11:25:25,41125.84,-139
11:25:25,41125.84,-156
11:25:25,41125.86,-129
11:25:25,41125.86,-52
11:25:25,41125.88,36
11:25:25,41125.89,99
11:25:25,41125.89,98
11:25:25,41125.91,85
11:25:25,41125.91,75
11:25:25,41125.93,89
11:25:25,41125.93,107
11:25:25,41125.95,116
11:25:25,41125.95,101
11:25:25,41125.96,46
11:25:25,41125.98,-15
11:25:25,41125.98,39
11:25:25,41126.00,380
11:25:26,41126.00,734
11:25:26,41126.02,756
11:25:26,41126.02,455
11:25:26,41126.04,159
11:25:26,41126.05,22
11:25:26,41126.05,-89
11:25:26,41126.07,-218
11:25:26,41126.07,-284
11:25:26,41126.09,-307
11:25:26,41126.09,-331
11:25:26,41126.11,-353
11:25:26,41126.11,-373
11:25:26,41126.13,-371
11:25:26,41126.14,-345
11:25:26,41126.14,-297
11:25:26,41126.16,-214
11:25:26,41126.17,-137
11:25:26,41126.18,-107
11:25:26,41126.19,-123
11:25:26,41126.20,-156
11:25:26,41126.21,-157
11:25:26,41126.22,-137
11:25:26,41126.23,-102
11:25:26,41126.24,-52
11:25:26,41126.25,-19
11:25:26,41126.26,-6
11:25:26,41126.27,-9
11:25:26,41126.28,1
11:25:26,41126.29,49
11:25:26,41126.30,85
11:25:26,41126.31,123
11:25:26,41126.32,112
11:25:26,41126.33,57
11:25:26,41126.34,-24
11:25:26,41126.35,-98
11:25:26,41126.36,-118
11:25:26,41126.37,-110
11:25:26,41126.38,-88
11:25:26,41126.39,1
11:25:26,41126.40,274
11:25:26,41126.41,612
11:25:26,41126.42,673
11:25:26,41126.43,446
11:25:26,41126.44,194
11:25:26,41126.45,133
11:25:26,41126.46,145
11:25:26,41126.47,103
11:25:26,41126.48,12
11:25:26,41126.49,-105
11:25:26,41126.50,-207
11:25:26,41126.51,-234
11:25:26,41126.52,-206
11:25:26,41126.53,-190
11:25:26,41126.54,-198
11:25:26,41126.55,-228
11:25:26,41126.56,-248
11:25:26,41126.57,-249
11:25:26,41126.58,-229
11:25:26,41126.59,-188
11:25:26,41126.60,-153
11:25:26,41126.61,-134
11:25:26,41126.62,-159
11:25:26,41126.63,-189
11:25:26,41126.64,-175
11:25:26,41126.65,-118
11:25:26,41126.66,-43
11:25:26,41126.67,44
11:25:26,41126.68,113
11:25:26,41126.69,171
11:25:26,41126.70,162
11:25:26,41126.71,147
11:25:26,41126.72,140
11:25:26,41126.73,153
11:25:26,41126.74,169
11:25:26,41126.75,159
11:25:26,41126.76,113
11:25:26,41126.77,27
11:25:26,41126.78,-53
11:25:26,41126.79,-94
11:25:26,41126.80,-98
11:25:26,41126.81,-20
11:25:26,41126.82,239
11:25:26,41126.83,592
11:25:26,41126.84,819
11:25:26,41126.85,706
11:25:26,41126.86,336
11:25:26,41126.87,24
11:25:26,41126.88,-146
11:25:26,41126.89,-166
11:25:26,41126.90,-225
11:25:26,41126.91,-294
11:25:26,41126.92,-339
11:25:26,41126.93,-340
11:25:26,41126.94,-286
11:25:26,41126.95,-204
11:25:26,41126.96,-108
11:25:26,41126.97,-52
11:25:26,41126.98,-75
11:25:26,41126.99,-126
11:25:26,41127.00,-175
11:25:27,41127.01,-178
11:25:27,41127.02,-167
11:25:27,41127.03,-160
11:25:27,41127.04,-164
11:25:27,41127.05,-198
11:25:27,41127.06,-223
11:25:27,41127.07,-218
11:25:27,41127.08,-174
11:25:27,41127.09,-74
11:25:27,41127.10,32
11:25:27,41127.11,116
11:25:27,41127.12,141
11:25:27,41127.13,94
11:25:27,41127.14,38
11:25:27,41127.15,-12
11:25:27,41127.16,-7
11:25:27,41127.17,28
11:25:27,41127.18,59
11:25:27,41127.19,60
11:25:27,41127.20,34
11:25:27,41127.21,11
11:25:27,41127.22,10
11:25:27,41127.23,60
11:25:27,41127.24,151
11:25:27,41127.25,219
11:25:27,41127.26,229
11:25:27,41127.27,166
11:25:27,41127.28,70
11:25:27,41127.29,0
11:25:27,41127.30,-44
11:25:27,41127.31,-41
11:25:27,41127.32,-29
11:25:27,41127.33,-27
11:25:27,41127.34,-33
11:25:27,41127.35,-56
11:25:27,41127.36,-55
11:25:27,41127.37,-28
11:25:27,41127.38,18
11:25:27,41127.39,105
11:25:27,41127.40,169
11:25:27,41127.41,194
11:25:27,41127.42,130
11:25:27,41127.43,56
11:25:27,41127.44,23
11:25:27,41127.45,39
11:25:27,41127.46,72
11:25:27,41127.47,110
11:25:27,41127.48,116
11:25:27,41127.49,112
11:25:27,41127.50,68
11:25:27,41127.51,47
11:25:27,41127.52,59
11:25:27,41127.53,138
11:25:27,41127.54,372
11:25:27,41127.55,575
11:25:27,41127.56,744
11:25:27,41127.57,571
11:25:27,41127.58,225
11:25:27,41127.59,-126
11:25:27,41127.60,-278
11:25:27,41127.61,-248
11:25:27,41127.62,-244
11:25:27,41127.63,-264
11:25:27,41127.64,-278
11:25:27,41127.65,-271
11:25:27,41127.66,-231
11:25:27,41127.67,-160
11:25:27,41127.68,-91
11:25:27,41127.69,-76
11:25:27,41127.70,-144
11:25:27,41127.71,-226
11:25:27,41127.72,-267
11:25:27,41127.73,-258
11:25:27,41127.74,-226
11:25:27,41127.75,-195
11:25:27,41127.76,-140
11:25:27,41127.77,-88
11:25:27,41127.78,-60
11:25:27,41127.79,-54
11:25:27,41127.80,-36
11:25:27,41127.81,15
11:25:27,41127.82,57
11:25:27,41127.83,60
11:25:27,41127.84,13
11:25:27,41127.85,-62
11:25:27,41127.86,-122
11:25:27,41127.87,-140
11:25:27,41127.88,-105
11:25:27,41127.89,-11
11:25:27,41127.90,67
11:25:27,41127.91,113
11:25:27,41127.92,106
11:25:27,41127.93,129
11:25:27,41127.94,359
11:25:27,41127.95,694
11:25:27,41127.96,796
11:25:27,41127.97,570
11:25:27,41127.98,203
11:25:27,41127.99,-2
11:25:28,41128.00,-143
11:25:28,41128.01,-240
11:25:28,41128.02,-276
11:25:28,41128.03,-240
11:25:28,41128.04,-184
11:25:28,41128.05,-144
11:25:28,41128.06,-142
11:25:28,41128.07,-195
11:25:28,41128.08,-255
11:25:28,41128.09,-265
11:25:28,41128.10,-252
11:25:28,41128.11,-225
11:25:28,41128.12,-204
11:25:28,41128.13,-198
11:25:28,41128.14,-201
11:25:28,41128.15,-210
11:25:28,41128.16,-174
11:25:28,41128.17,-72
11:25:28,41128.18,82
11:25:28,41128.19,215
11:25:28,41128.20,268
11:25:28,41128.21,244
11:25:28,41128.22,190
11:25:28,41128.23,130
11:25:28,41128.24,91
11:25:28,41128.25,69
11:25:28,41128.26,41
11:25:28,41128.27,-5
11:25:28,41128.28,-68
11:25:28,41128.29,-95
11:25:28,41128.30,-109
11:25:28,41128.31,-85
11:25:28,41128.32,-16
11:25:28,41128.33,62
11:25:28,41128.34,112
11:25:28,41128.34,62
11:25:28,41128.36,-4
11:25:28,41128.36,-56
11:25:28,41128.38,-63
11:25:28,41128.38,-37
11:25:28,41128.39,0
11:25:28,41128.40,49
11:25:28,41128.41,66
11:25:28,41128.43,58
11:25:28,41128.43,57
11:25:28,41128.45,92
11:25:28,41128.45,139
11:25:28,41128.46,191
11:25:28,41128.47,215
11:25:28,41128.48,211
11:25:28,41128.49,117
11:25:28,41128.50,0
11:25:28,41128.52,-80
11:25:28,41128.52,-84
11:25:28,41128.54,-49
11:25:28,41128.54,-30
11:25:28,41128.55,-24
11:25:28,41128.56,-29
11:25:28,41128.57,-44
11:25:28,41128.59,-52
11:25:28,41128.59,-47
11:25:28,41128.61,22
11:25:28,41128.61,160
11:25:28,41128.63,448
11:25:28,41128.63,673
11:25:28,41128.64,785
11:25:28,41128.65,539
11:25:28,41128.66,206
11:25:28,41128.68,-62
11:25:28,41128.68,-124
11:25:28,41128.70,-100
11:25:28,41128.70,-134
11:25:28,41128.71,-185
11:25:28,41128.72,-223
11:25:28,41128.73,-217
11:25:28,41128.74,-198
11:25:28,41128.75,-168
11:25:28,41128.77,-170
11:25:28,41128.77,-230
11:25:28,41128.78,-330
11:25:28,41128.79,-413
11:25:28,41128.80,-434
11:25:28,41128.82,-407
11:25:28,41128.83,-347
11:25:28,41128.84,-259
11:25:28,41128.85,-175
11:25:28,41128.86,-115
11:25:28,41128.87,-82
11:25:28,41128.88,-48
11:25:28,41128.89,37
11:25:28,41128.90,116
11:25:28,41128.91,174
11:25:28,41128.92,174
11:25:28,41128.93,123
11:25:28,41128.94,56
11:25:28,41128.95,-9
11:25:28,41128.96,-21
11:25:28,41128.97,32
11:25:28,41128.98,91
11:25:28,41128.99,136
11:25:29,41129.00,130
11:25:29,41129.01,152
11:25:29,41129.02,351
11:25:29,41129.03,617
11:25:29,41129.04,630
11:25:29,41129.05,371
11:25:29,41129.06,42
11:25:29,41129.07,-149
11:25:29,41129.08,-259
11:25:29,41129.09,-340
11:25:29,41129.10,-336
11:25:29,41129.11,-292
11:25:29,41129.12,-220
11:25:29,41129.13,-126
11:25:29,41129.14,-64
11:25:29,41129.15,-74
11:25:29,41129.16,-106
11:25:29,41129.17,-121
11:25:29,41129.18,-114
11:25:29,41129.19,-101
11:25:29,41129.20,-88
11:25:29,41129.21,-80
11:25:29,41129.22,-108
11:25:29,41129.23,-149
11:25:29,41129.24,-152
11:25:29,41129.25,-89
11:25:29,41129.26,34
11:25:29,41129.27,131
11:25:29,41129.28,177
11:25:29,41129.29,158
11:25:29,41129.30,94
11:25:29,41129.31,12
11:25:29,41129.32,-53
11:25:29,41129.33,-70
11:25:29,41129.34,-39
11:25:29,41129.35,-33
11:25:29,41129.36,-42
11:25:29,41129.37,-61
11:25:29,41129.38,-60
11:25:29,41129.39,-23
11:25:29,41129.40,60
11:25:29,41129.40,163
11:25:29,41129.41,235
11:25:29,41129.42,225
11:25:29,41129.43,163
11:25:29,41129.44,88
11:25:29,41129.45,43
11:25:29,41129.46,31
11:25:29,41129.47,42
11:25:29,41129.48,60
11:25:29,41129.49,57
11:25:29,41129.50,19
11:25:29,41129.51,-26
11:25:29,41129.52,-46
11:25:29,41129.53,-7
11:25:29,41129.54,31
11:25:29,41129.55,72
11:25:29,41129.56,69
11:25:29,41129.57,19
11:25:29,41129.58,-67
11:25:29,41129.59,-141
11:25:29,41129.60,-151
11:25:29,41129.61,-114
11:25:29,41129.62,-65
11:25:29,41129.63,-6
11:25:29,41129.64,26
11:25:29,41129.65,49
11:25:29,41129.66,37
11:25:29,41129.67,59
11:25:29,41129.68,142
11:25:29,41129.69,402
11:25:29,41129.70,733
11:25:29,41129.71,936
11:25:29,41129.72,778
11:25:29,41129.73,341
11:25:29,41129.74,-40
11:25:29,41129.75,-236
11:25:29,41129.76,-253
11:25:29,41129.77,-263
11:25:29,41129.78,-283
11:25:29,41129.79,-302
11:25:29,41129.80,-309
11:25:29,41129.81,-300
11:25:29,41129.82,-281
11:25:29,41129.83,-247
11:25:29,41129.84,-219
11:25:29,41129.85,-235
11:25:29,41129.86,-280
11:25:29,41129.87,-317
11:25:29,41129.89,-309
11:25:29,41129.90,-287
11:25:29,41129.91,-237
11:25:29,41129.92,-153
11:25:29,41129.93,-46
11:25:29,41129.93,44
11:25:29,41129.95,88
11:25:29,41129.95,108
11:25:29,41129.96,127
11:25:29,41129.97,143
11:25:29,41129.98,149
11:25:29,41129.99,125
11:25:30,41130.00,67
11:25:30,41130.02,-29
11:25:30,41130.02,-118
11:25:30,41130.04,-156
11:25:30,41130.04,-120
11:25:30,41130.05,-31
11:25:30,41130.06,48
11:25:30,41130.07,86
11:25:30,41130.09,72
11:25:30,41130.09,27
11:25:30,41130.11,-15
11:25:30,41130.11,7
11:25:30,41130.13,225
11:25:30,41130.13,581
11:25:30,41130.14,753
11:25:30,41130.15,544
11:25:30,41130.16,192
11:25:30,41130.18,-32
11:25:30,41130.18,-40
11:25:30,41130.20,-32
11:25:30,41130.20,-15
11:25:30,41130.21,-2
11:25:30,41130.22,-31
11:25:30,41130.23,-112
11:25:30,41130.24,-197
11:25:30,41130.25,-239
11:25:30,41130.27,-233
11:25:30,41130.27,-248
11:25:30,41130.29,-279
11:25:30,41130.29,-316
11:25:30,41130.30,-329
11:25:30,41130.31,-322
11:25:30,41130.32,-288
11:25:30,41130.34,-200
11:25:30,41130.34,-100
11:25:30,41130.36,-2
11:25:30,41130.36,42
11:25:30,41130.38,56
11:25:30,41130.38,47
11:25:30,41130.39,40
11:25:30,41130.41,71
11:25:30,41130.42,115
11:25:30,41130.43,153
11:25:30,41130.44,142
11:25:30,41130.45,83
11:25:30,41130.45,35
11:25:30,41130.46,27
11:25:30,41130.47,77
11:25:30,41130.48,134
11:25:30,41130.49,163
11:25:30,41130.50,150
11:25:30,41130.52,61
11:25:30,41130.52,-40
11:25:30,41130.54,-116
11:25:30,41130.54,-125
11:25:30,41130.55,-100
11:25:30,41130.56,-69
11:25:30,41130.57,-40
11:25:30,41130.59,-20
11:25:30,41130.59,-13
11:25:30,41130.61,6
11:25:30,41130.61,55
11:25:30,41130.63,113
11:25:30,41130.63,163
11:25:30,41130.64,176
11:25:30,41130.65,168
11:25:30,41130.66,111
11:25:30,41130.68,41
11:25:30,41130.68,1
