time,,values
11:18:57,40737.44,-134
11:18:57,40737.45,-127
11:18:57,40737.46,-124
11:18:57,40737.47,-105
11:18:57,40737.48,-82
11:18:57,40737.49,-75
11:18:57,40737.50,-70
11:18:57,40737.51,-67
11:18:57,40737.52,-60
11:18:57,40737.53,-55
11:18:57,40737.54,-69
11:18:57,40737.55,-64
11:18:57,40737.56,-63
11:18:57,40737.57,-57
11:18:57,40737.58,-52
11:18:57,40737.59,-54
11:18:57,40737.60,-44
11:18:57,40737.61,-41
11:18:57,40737.62,-43
11:18:57,40737.63,-34
11:18:57,40737.64,-22
11:18:57,40737.65,18
11:18:57,40737.66,55
11:18:57,40737.67,76
11:18:57,40737.68,96
11:18:57,40737.69,100
11:18:57,40737.70,102
11:18:57,40737.71,77
11:18:57,40737.72,32
11:18:57,40737.73,-18
11:18:57,40737.73,-64
11:18:57,40737.75,-80
11:18:57,40737.75,-79
11:18:57,40737.77,-82
11:18:57,40737.77,-88
11:18:57,40737.79,-112
11:18:57,40737.80,-89
11:18:57,40737.80,139
11:18:57,40737.82,530
11:18:57,40737.82,920
11:18:57,40737.84,1035
11:18:57,40737.84,960
11:18:57,40737.86,732
11:18:57,40737.86,402
11:18:57,40737.88,-30
11:18:57,40737.89,-329
11:18:57,40737.89,-428
11:18:57,40737.91,-374
11:18:57,40737.91,-325
11:18:57,40737.93,-291
11:18:57,40737.95,-264
11:18:57,40737.95,-239
11:18:57,40737.95,-225
11:18:57,40737.98,-205
11:18:57,40737.98,-180
11:18:57,40737.98,-156
11:18:57,40738.00,-139
11:18:58,40738.00,-123
11:18:58,40738.02,-105
11:18:58,40738.04,-78
11:18:58,40738.04,-51
11:18:58,40738.05,-3
11:18:58,40738.05,41
11:18:58,40738.07,71
11:18:58,40738.07,78
11:18:58,40738.09,67
11:18:58,40738.09,46
11:18:58,40738.11,4
11:18:58,40738.11,-39
11:18:58,40738.13,-82
11:18:58,40738.14,-127
11:18:58,40738.16,-153
11:18:58,40738.16,-152
11:18:58,40738.16,-148
11:18:58,40738.18,-134
11:18:58,40738.20,-124
11:18:58,40738.20,-102
11:18:58,40738.21,-89
11:18:58,40738.22,-87
11:18:58,40738.23,-84
11:18:58,40738.24,-95
11:18:58,40738.25,-90
11:18:58,40738.26,-70
11:18:58,40738.27,-51
11:18:58,40738.28,-39
11:18:58,40738.29,-53
11:18:58,40738.30,-55
11:18:58,40738.31,-48
11:18:58,40738.32,-38
11:18:58,40738.33,-15
11:18:58,40738.34,-10
11:18:58,40738.35,2
11:18:58,40738.36,1
11:18:58,40738.37,1
11:18:58,40738.38,10
11:18:58,40738.39,9
11:18:58,40738.40,27
11:18:58,40738.41,62
11:18:58,40738.42,101
11:18:58,40738.43,148
11:18:58,40738.44,159
11:18:58,40738.45,154
11:18:58,40738.46,110
11:18:58,40738.47,66
11:18:58,40738.48,44
11:18:58,40738.49,9
11:18:58,40738.50,-17
11:18:58,40738.51,-50
11:18:58,40738.52,-60
11:18:58,40738.53,-59
11:18:58,40738.54,-80
11:18:58,40738.55,-28
11:18:58,40738.56,217
11:18:58,40738.57,529
11:18:58,40738.58,841
11:18:58,40738.59,974
11:18:58,40738.60,1004
11:18:58,40738.61,789
11:18:58,40738.62,375
11:18:58,40738.63,-99
11:18:58,40738.64,-357
11:18:58,40738.65,-414
11:18:58,40738.66,-348
11:18:58,40738.67,-315
11:18:58,40738.68,-285
11:18:58,40738.69,-251
11:18:58,40738.70,-218
11:18:58,40738.71,-199
11:18:58,40738.72,-179
11:18:58,40738.73,-151
11:18:58,40738.74,-131
11:18:58,40738.75,-117
11:18:58,40738.76,-116
11:18:58,40738.77,-111
11:18:58,40738.79,-82
11:18:58,40738.79,-45
11:18:58,40738.80,2
11:18:58,40738.81,39
11:18:58,40738.82,65
11:18:58,40738.84,79
11:18:58,40738.84,69
11:18:58,40738.86,61
11:18:58,40738.86,32
11:18:58,40738.88,-19
11:18:58,40738.88,-91
11:18:58,40738.89,-154
11:18:58,40738.90,-175
11:18:58,40738.91,-163
11:18:58,40738.93,-154
11:18:58,40738.93,-154
11:18:58,40738.95,-162
11:18:58,40738.95,-147
11:18:58,40738.96,-129
11:18:58,40738.97,-116
11:18:58,40738.98,-101
11:18:58,40738.99,-86
11:18:59,40739.00,-66
11:18:59,40739.02,-54
11:18:59,40739.02,-49
11:18:59,40739.04,-40
11:18:59,40739.04,-36
11:18:59,40739.05,-26
11:18:59,40739.06,-24
11:18:59,40739.07,-30
11:18:59,40739.09,-32
11:18:59,40739.09,-37
11:18:59,40739.11,-28
11:18:59,40739.11,-26
11:18:59,40739.13,-17
11:18:59,40739.13,-7
11:18:59,40739.14,-4
11:18:59,40739.15,9
11:18:59,40739.16,40
11:18:59,40739.18,84
11:18:59,40739.18,126
11:18:59,40739.20,144
11:18:59,40739.20,153
11:18:59,40739.21,133
11:18:59,40739.22,88
11:18:59,40739.23,37
11:18:59,40739.24,-6
11:18:59,40739.25,-24
11:18:59,40739.27,-33
11:18:59,40739.27,-48
11:18:59,40739.28,-51
11:18:59,40739.29,-68
11:18:59,40739.30,-77
11:18:59,40739.31,23
11:18:59,40739.32,320
11:18:59,40739.33,756
11:18:59,40739.34,1031
11:18:59,40739.35,1045
11:18:59,40739.36,739
11:18:59,40739.37,398
11:18:59,40739.38,36
11:18:59,40739.39,-222
11:18:59,40739.40,-342
11:18:59,40739.41,-346
11:18:59,40739.42,-267
11:18:59,40739.43,-234
11:18:59,40739.44,-205
11:18:59,40739.45,-173
11:18:59,40739.46,-154
11:18:59,40739.47,-152
11:18:59,40739.48,-133
11:18:59,40739.49,-116
11:18:59,40739.50,-90
11:18:59,40739.51,-80
11:18:59,40739.52,-76
11:18:59,40739.53,-55
11:18:59,40739.54,-20
11:18:59,40739.55,29
11:18:59,40739.56,63
11:18:59,40739.57,75
11:18:59,40739.58,81
11:18:59,40739.59,74
11:18:59,40739.60,64
11:18:59,40739.61,20
11:18:59,40739.62,-45
11:18:59,40739.63,-106
11:18:59,40739.64,-148
11:18:59,40739.65,-157
11:18:59,40739.66,-165
11:18:59,40739.67,-169
11:18:59,40739.68,-162
11:18:59,40739.69,-158
11:18:59,40739.70,-139
11:18:59,40739.71,-129
11:18:59,40739.72,-124
11:18:59,40739.73,-115
11:18:59,40739.74,-118
11:18:59,40739.75,-106
11:18:59,40739.76,-101
11:18:59,40739.77,-85
11:18:59,40739.78,-68
11:18:59,40739.79,-62
11:18:59,40739.80,-54
11:18:59,40739.81,-43
11:18:59,40739.82,-37
11:18:59,40739.83,-30
11:18:59,40739.84,-39
11:18:59,40739.86,-37
11:18:59,40739.86,-29
11:18:59,40739.88,-13
11:18:59,40739.88,10
11:18:59,40739.89,15
11:18:59,40739.90,38
11:18:59,40739.91,74
11:18:59,40739.93,114
11:18:59,40739.93,146
11:18:59,40739.95,149
11:18:59,40739.95,137
11:18:59,40739.96,106
11:18:59,40739.97,64
11:18:59,40739.98,31
11:18:59,40739.99,-6
11:19:00,40740.00,-32
11:19:00,40740.02,-58
11:19:00,40740.02,-81
11:19:00,40740.04,-86
11:19:00,40740.04,-95
11:19:00,40740.05,-80
11:19:00,40740.06,100
11:19:00,40740.07,453
11:19:00,40740.09,872
11:19:00,40740.09,1042
11:19:00,40740.11,932
11:19:00,40740.11,676
11:19:00,40740.13,377
11:19:00,40740.13,6
11:19:00,40740.14,-291
11:19:00,40740.15,-432
11:19:00,40740.16,-374
11:19:00,40740.18,-317
11:19:00,40740.18,-287
11:19:00,40740.20,-270
11:19:00,40740.20,-243
11:19:00,40740.21,-210
11:19:00,40740.22,-177
11:19:00,40740.23,-158
11:19:00,40740.24,-153
11:19:00,40740.25,-135
11:19:00,40740.27,-108
11:19:00,40740.27,-85
11:19:00,40740.29,-60
11:19:00,40740.29,-44
11:19:00,40740.30,-13
11:19:00,40740.31,23
11:19:00,40740.32,62
11:19:00,40740.33,89
11:19:00,40740.34,88
11:19:00,40740.35,69
11:19:00,40740.36,34
11:19:00,40740.37,-13
11:19:00,40740.38,-62
11:19:00,40740.39,-121
11:19:00,40740.40,-152
11:19:00,40740.41,-167
11:19:00,40740.42,-157
11:19:00,40740.43,-146
11:19:00,40740.44,-138
11:19:00,40740.45,-120
11:19:00,40740.46,-111
11:19:00,40740.47,-103
11:19:00,40740.48,-97
11:19:00,40740.49,-87
11:19:00,40740.50,-66
11:19:00,40740.51,-67
11:19:00,40740.52,-67
11:19:00,40740.53,-63
11:19:00,40740.54,-60
11:19:00,40740.55,-39
11:19:00,40740.56,-36
11:19:00,40740.57,-32
11:19:00,40740.58,-34
11:19:00,40740.59,-44
11:19:00,40740.60,-29
11:19:00,40740.61,-18
11:19:00,40740.62,0
11:19:00,40740.63,8
11:19:00,40740.64,-2
11:19:00,40740.65,12
11:19:00,40740.66,40
11:19:00,40740.67,96
11:19:00,40740.68,137
11:19:00,40740.69,148
11:19:00,40740.70,140
11:19:00,40740.71,108
11:19:00,40740.71,62
11:19:00,40740.73,14
11:19:00,40740.73,-20
11:19:00,40740.75,-19
11:19:00,40740.76,-26
11:19:00,40740.77,-40
11:19:00,40740.78,-67
11:19:00,40740.79,-103
11:19:00,40740.80,-37
11:19:00,40740.80,227
11:19:00,40740.82,557
11:19:00,40740.82,863
11:19:00,40740.84,981
11:19:00,40740.85,998
11:19:00,40740.86,746
11:19:00,40740.87,334
11:19:00,40740.89,-137
11:19:00,40740.89,-367
11:19:00,40740.91,-407
11:19:00,40740.91,-331
11:19:00,40740.92,-289
11:19:00,40740.93,-257
11:19:00,40740.94,-232
11:19:00,40740.95,-202
11:19:00,40740.96,-182
11:19:00,40740.97,-161
11:19:00,40740.98,-134
11:19:00,40740.99,-122
11:19:00,40741.00,-100
11:19:01,40741.01,-96
11:19:01,40741.02,-82
11:19:01,40741.03,-54
11:19:01,40741.04,-18
11:19:01,40741.05,23
11:19:01,40741.06,52
11:19:01,40741.07,72
11:19:01,40741.08,94
11:19:01,40741.09,91
11:19:01,40741.10,88
11:19:01,40741.11,41
11:19:01,40741.12,-30
11:19:01,40741.13,-109
11:19:01,40741.14,-169
11:19:01,40741.15,-179
11:19:01,40741.16,-177
11:19:01,40741.17,-167
11:19:01,40741.18,-155
11:19:01,40741.19,-151
11:19:01,40741.20,-128
11:19:01,40741.21,-122
11:19:01,40741.22,-103
11:19:01,40741.23,-100
11:19:01,40741.24,-92
11:19:01,40741.25,-81
11:19:01,40741.26,-77
11:19:01,40741.27,-73
11:19:01,40741.28,-67
11:19:01,40741.29,-51
11:19:01,40741.30,-23
11:19:01,40741.31,-12
11:19:01,40741.32,-19
11:19:01,40741.33,-27
11:19:01,40741.34,-31
11:19:01,40741.35,-14
11:19:01,40741.36,-10
11:19:01,40741.37,-5
11:19:01,40741.38,5
11:19:01,40741.39,9
11:19:01,40741.41,34
11:19:01,40741.41,68
11:19:01,40741.43,114
11:19:01,40741.43,143
11:19:01,40741.45,145
11:19:01,40741.45,137
11:19:01,40741.46,110
11:19:01,40741.48,74
11:19:01,40741.48,33
11:19:01,40741.50,-13
11:19:01,40741.50,-43
11:19:01,40741.52,-64
11:19:01,40741.52,-76
11:19:01,40741.54,-90
11:19:01,40741.55,-111
11:19:01,40741.55,-107
11:19:01,40741.57,85
11:19:01,40741.57,459
11:19:01,40741.59,878
11:19:01,40741.59,1056
11:19:01,40741.60,952
11:19:01,40741.61,622
11:19:01,40741.62,281
11:19:01,40741.63,-45
11:19:01,40741.64,-260
11:19:01,40741.65,-363
11:19:01,40741.66,-355
11:19:01,40741.67,-286
11:19:01,40741.68,-237
11:19:01,40741.69,-212
11:19:01,40741.70,-186
11:19:01,40741.71,-179
11:19:01,40741.72,-173
11:19:01,40741.73,-159
11:19:01,40741.74,-151
11:19:01,40741.75,-125
11:19:01,40741.76,-105
11:19:01,40741.77,-83
11:19:01,40741.78,-52
11:19:01,40741.79,-16
11:19:01,40741.80,33
11:19:01,40741.81,61
11:19:01,40741.82,75
11:19:01,40741.83,84
11:19:01,40741.84,79
11:19:01,40741.85,66
11:19:01,40741.86,5
11:19:01,40741.87,-72
11:19:01,40741.88,-148
11:19:01,40741.89,-186
11:19:01,40741.90,-191
11:19:01,40741.91,-181
11:19:01,40741.93,-173
11:19:01,40741.93,-164
11:19:01,40741.95,-163
11:19:01,40741.95,-143
11:19:01,40741.96,-118
11:19:01,40741.97,-102
11:19:01,40741.98,-94
11:19:01,40741.99,-103
11:19:02,40742.00,-88
11:19:02,40742.01,-77
11:19:02,40742.02,-66
11:19:02,40742.03,-57
11:19:02,40742.04,-54
11:19:02,40742.05,-40
11:19:02,40742.06,-34
11:19:02,40742.07,-32
11:19:02,40742.08,-29
11:19:02,40742.09,-34
11:19:02,40742.10,-29
11:19:02,40742.11,-23
11:19:02,40742.12,-14
11:19:02,40742.13,-4
11:19:02,40742.14,2
11:19:02,40742.15,36
11:19:02,40742.16,77
11:19:02,40742.17,118
11:19:02,40742.18,146
11:19:02,40742.19,147
11:19:02,40742.20,140
11:19:02,40742.21,107
11:19:02,40742.22,57
11:19:02,40742.23,6
11:19:02,40742.24,-33
11:19:02,40742.25,-39
11:19:02,40742.26,-46
11:19:02,40742.27,-56
11:19:02,40742.28,-68
11:19:02,40742.29,-84
11:19:02,40742.30,-52
11:19:02,40742.31,222
11:19:02,40742.32,648
11:19:02,40742.33,1018
11:19:02,40742.34,1057
11:19:02,40742.35,814
11:19:02,40742.36,534
11:19:02,40742.37,235
11:19:02,40742.38,-51
11:19:02,40742.39,-267
11:19:02,40742.40,-354
11:19:02,40742.41,-297
11:19:02,40742.42,-243
11:19:02,40742.43,-198
11:19:02,40742.44,-169
11:19:02,40742.45,-152
11:19:02,40742.46,-146
11:19:02,40742.48,-138
11:19:02,40742.48,-117
11:19:02,40742.50,-109
11:19:02,40742.50,-94
11:19:02,40742.52,-85
11:19:02,40742.52,-63
11:19:02,40742.54,-39
11:19:02,40742.55,-12
11:19:02,40742.55,24
11:19:02,40742.57,57
11:19:02,40742.57,73
11:19:02,40742.59,80
11:19:02,40742.59,67
11:19:02,40742.61,38
11:19:02,40742.61,-14
11:19:02,40742.63,-72
11:19:02,40742.64,-118
11:19:02,40742.64,-158
11:19:02,40742.66,-182
11:19:02,40742.66,-192
11:19:02,40742.68,-185
11:19:02,40742.68,-163
11:19:02,40742.70,-153
11:19:02,40742.70,-138
11:19:02,40742.71,-129
11:19:02,40742.73,-124
11:19:02,40742.73,-117
11:19:02,40742.75,-116
11:19:02,40742.75,-102
11:19:02,40742.77,-81
11:19:02,40742.77,-62
11:19:02,40742.79,-47
11:19:02,40742.80,-62
11:19:02,40742.80,-64
11:19:02,40742.82,-61
11:19:02,40742.82,-48
11:19:02,40742.84,-29
11:19:02,40742.84,-28
11:19:02,40742.86,-25
11:19:02,40742.86,-32
11:19:02,40742.88,-26
11:19:02,40742.89,-5
11:19:02,40742.89,10
11:19:02,40742.91,37
11:19:02,40742.91,76
11:19:02,40742.93,116
11:19:02,40742.93,150
11:19:02,40742.95,144
11:19:02,40742.95,122
11:19:02,40742.96,81
11:19:02,40742.98,36
11:19:02,40742.98,8
11:19:02,40742.99,-19
11:19:03,40743.00,-27
11:19:03,40743.01,-37
11:19:03,40743.02,-54
11:19:03,40743.03,-73
11:19:03,40743.04,-107
11:19:03,40743.05,4
11:19:03,40743.06,376
11:19:03,40743.07,779
11:19:03,40743.08,1041
11:19:03,40743.09,1025
11:19:03,40743.10,872
11:19:03,40743.11,568
11:19:03,40743.12,147
11:19:03,40743.13,-221
11:19:03,40743.14,-388
11:19:03,40743.15,-399
11:19:03,40743.16,-328
11:19:03,40743.17,-293
11:19:03,40743.18,-258
11:19:03,40743.19,-236
11:19:03,40743.20,-210
11:19:03,40743.21,-193
11:19:03,40743.22,-176
11:19:03,40743.23,-149
11:19:03,40743.24,-136
11:19:03,40743.25,-113
11:19:03,40743.26,-104
11:19:03,40743.27,-84
11:19:03,40743.28,-54
11:19:03,40743.29,-25
11:19:03,40743.30,14
11:19:03,40743.31,52
11:19:03,40743.32,74
11:19:03,40743.33,82
11:19:03,40743.34,53
11:19:03,40743.35,31
11:19:03,40743.36,-24
11:19:03,40743.37,-87
11:19:03,40743.38,-151
11:19:03,40743.39,-192
11:19:03,40743.40,-196
11:19:03,40743.41,-195
11:19:03,40743.42,-185
11:19:03,40743.43,-173
11:19:03,40743.44,-164
11:19:03,40743.45,-146
11:19:03,40743.46,-133
11:19:03,40743.47,-115
11:19:03,40743.48,-92
11:19:03,40743.49,-79
11:19:03,40743.50,-64
11:19:03,40743.51,-58
11:19:03,40743.52,-50
11:19:03,40743.53,-37
11:19:03,40743.55,-37
11:19:03,40743.55,-27
11:19:03,40743.56,-23
11:19:03,40743.57,-25
11:19:03,40743.58,-21
11:19:03,40743.59,-22
11:19:03,40743.60,-2
11:19:03,40743.61,5
11:19:03,40743.62,3
11:19:03,40743.63,-1
11:19:03,40743.64,1
11:19:03,40743.65,38
11:19:03,40743.66,83
11:19:03,40743.67,112
11:19:03,40743.68,126
11:19:03,40743.69,120
11:19:03,40743.70,123
11:19:03,40743.71,107
11:19:03,40743.72,73
11:19:03,40743.73,23
11:19:03,40743.74,-25
11:19:03,40743.75,-42
11:19:03,40743.76,-47
11:19:03,40743.77,-59
11:19:03,40743.78,-77
11:19:03,40743.79,-107
11:19:03,40743.80,-105
11:19:03,40743.81,83
11:19:03,40743.82,448
11:19:03,40743.83,863
11:19:03,40743.84,1045
11:19:03,40743.85,967
11:19:03,40743.86,649
11:19:03,40743.87,213
11:19:03,40743.88,-176
11:19:03,40743.89,-363
11:19:03,40743.90,-361
11:19:03,40743.91,-284
11:19:03,40743.92,-232
11:19:03,40743.93,-180
11:19:03,40743.94,-157
11:19:03,40743.95,-133
11:19:03,40743.96,-124
11:19:03,40743.97,-117
11:19:03,40743.98,-99
11:19:03,40743.99,-90
11:19:04,40744.00,-69
11:19:04,40744.01,-57
11:19:04,40744.02,-33
11:19:04,40744.03,2
11:19:04,40744.05,28
11:19:04,40744.05,56
11:19:04,40744.07,69
11:19:04,40744.07,81
11:19:04,40744.09,94
11:19:04,40744.09,90
11:19:04,40744.10,75
11:19:04,40744.11,25
11:19:04,40744.12,-43
11:19:04,40744.13,-112
11:19:04,40744.14,-165
11:19:04,40744.15,-176
11:19:04,40744.16,-168
11:19:04,40744.17,-156
11:19:04,40744.18,-147
11:19:04,40744.19,-154
11:19:04,40744.20,-145
11:19:04,40744.21,-137
11:19:04,40744.22,-122
11:19:04,40744.23,-103
11:19:04,40744.24,-94
11:19:04,40744.25,-81
11:19:04,40744.26,-80
11:19:04,40744.27,-79
11:19:04,40744.28,-71
11:19:04,40744.29,-68
11:19:04,40744.30,-52
11:19:04,40744.31,-31
11:19:04,40744.32,-19
11:19:04,40744.33,-14
11:19:04,40744.34,-25
11:19:04,40744.35,-23
11:19:04,40744.36,-14
11:19:04,40744.37,-2
11:19:04,40744.38,17
11:19:04,40744.39,21
11:19:04,40744.40,41
11:19:04,40744.41,68
11:19:04,40744.42,103
11:19:04,40744.43,129
11:19:04,40744.44,139
11:19:04,40744.45,145
11:19:04,40744.46,126
11:19:04,40744.47,90
11:19:04,40744.48,35
11:19:04,40744.49,-20
11:19:04,40744.50,-48
11:19:04,40744.51,-57
11:19:04,40744.52,-50
11:19:04,40744.53,-49
11:19:04,40744.54,-75
11:19:04,40744.55,-91
11:19:04,40744.56,-49
11:19:04,40744.57,268
11:19:04,40744.58,701
11:19:04,40744.59,1024
11:19:04,40744.60,1018
11:19:04,40744.61,834
11:19:04,40744.62,574
11:19:04,40744.63,240
11:19:04,40744.64,-140
11:19:04,40744.65,-358
11:19:04,40744.66,-405
11:19:04,40744.67,-338
11:19:04,40744.68,-289
11:19:04,40744.69,-260
11:19:04,40744.70,-235
11:19:04,40744.71,-220
11:19:04,40744.72,-206
11:19:04,40744.73,-182
11:19:04,40744.74,-163
11:19:04,40744.75,-131
11:19:04,40744.76,-109
11:19:04,40744.77,-93
11:19:04,40744.78,-79
11:19:04,40744.79,-69
11:19:04,40744.80,-35
11:19:04,40744.81,3
11:19:04,40744.82,49
11:19:04,40744.83,76
11:19:04,40744.84,81
11:19:04,40744.85,73
11:19:04,40744.86,37
11:19:04,40744.87,-11
11:19:04,40744.88,-64
11:19:04,40744.89,-118
11:19:04,40744.90,-149
11:19:04,40744.91,-168
11:19:04,40744.92,-159
11:19:04,40744.93,-143
11:19:04,40744.94,-137
11:19:04,40744.95,-129
11:19:04,40744.96,-125
11:19:04,40744.97,-114
11:19:04,40744.98,-99
11:19:04,40744.99,-93
11:19:05,40745.00,-80
11:19:05,40745.01,-77
11:19:05,40745.02,-71
11:19:05,40745.03,-62
11:19:05,40745.04,-63
11:19:05,40745.05,-55
11:19:05,40745.06,-54
11:19:05,40745.07,-58
11:19:05,40745.08,-55
11:19:05,40745.09,-56
11:19:05,40745.11,-37
11:19:05,40745.11,-31
11:19:05,40745.13,-32
11:19:05,40745.13,-34
11:19:05,40745.14,-44
11:19:05,40745.16,-26
11:19:05,40745.16,-4
11:19:05,40745.18,25
11:19:05,40745.18,72
11:19:05,40745.20,108
11:19:05,40745.20,142
11:19:05,40745.21,123
11:19:05,40745.23,77
11:19:05,40745.23,32
11:19:05,40745.25,-3
11:19:05,40745.25,-21
11:19:05,40745.27,-39
11:19:05,40745.27,-57
11:19:05,40745.29,-65
11:19:05,40745.30,-86
11:19:05,40745.30,-113
11:19:05,40745.32,-136
11:19:05,40745.32,16
11:19:05,40745.34,295
11:19:05,40745.34,641
11:19:05,40745.36,892
11:19:05,40745.36,979
11:19:05,40745.38,872
11:19:05,40745.39,535
11:19:05,40745.39,115
11:19:05,40745.41,-225
11:19:05,40745.41,-367
11:19:05,40745.43,-376
11:19:05,40745.43,-319
11:19:05,40745.45,-287
11:19:05,40745.45,-240
11:19:05,40745.46,-207
11:19:05,40745.48,-177
11:19:05,40745.48,-151
11:19:05,40745.50,-135
11:19:05,40745.50,-118
11:19:05,40745.52,-116
11:19:05,40745.52,-103
11:19:05,40745.54,-82
11:19:05,40745.55,-56
11:19:05,40745.55,-23
11:19:05,40745.57,20
11:19:05,40745.57,58
11:19:05,40745.59,94
11:19:05,40745.59,100
11:19:05,40745.61,108
11:19:05,40745.61,98
11:19:05,40745.63,77
11:19:05,40745.63,27
11:19:05,40745.64,-52
11:19:05,40745.66,-120
11:19:05,40745.66,-162
11:19:05,40745.68,-167
11:19:05,40745.68,-160
11:19:05,40745.69,-153
11:19:05,40745.70,-140
11:19:05,40745.71,-134
11:19:05,40745.72,-123
11:19:05,40745.73,-105
11:19:05,40745.74,-91
11:19:05,40745.75,-76
11:19:05,40745.76,-72
11:19:05,40745.77,-69
11:19:05,40745.78,-57
11:19:05,40745.79,-50
11:19:05,40745.80,-34
11:19:05,40745.81,-25
11:19:05,40745.82,-13
11:19:05,40745.83,3
11:19:05,40745.84,4
11:19:05,40745.85,-2
11:19:05,40745.86,-15
11:19:05,40745.87,-11
11:19:05,40745.88,7
11:19:05,40745.89,20
11:19:05,40745.90,33
11:19:05,40745.91,22
11:19:05,40745.92,16
11:19:05,40745.93,43
11:19:05,40745.94,92
11:19:05,40745.95,135
11:19:05,40745.96,152
11:19:05,40745.97,156
11:19:05,40745.98,149
11:19:05,40745.99,114
11:19:05,40746.00,67
11:19:06,40746.01,27
11:19:06,40746.02,-5
11:19:06,40746.03,-13
11:19:06,40746.04,-22
11:19:06,40746.05,-29
11:19:06,40746.06,-53
11:19:06,40746.07,-80
11:19:06,40746.08,-58
11:19:06,40746.09,192
11:19:06,40746.10,597
11:19:06,40746.11,976
11:19:06,40746.12,1090
11:19:06,40746.13,1008
11:19:06,40746.14,746
11:19:06,40746.15,382
11:19:06,40746.16,-56
11:19:06,40746.18,-325
11:19:06,40746.18,-419
11:19:06,40746.20,-381
11:19:06,40746.20,-336
11:19:06,40746.21,-308
11:19:06,40746.22,-272
11:19:06,40746.23,-243
11:19:06,40746.24,-232
11:19:06,40746.25,-215
11:19:06,40746.26,-195
11:19:06,40746.27,-166
11:19:06,40746.28,-147
11:19:06,40746.29,-142
11:19:06,40746.30,-125
11:19:06,40746.31,-103
11:19:06,40746.32,-60
11:19:06,40746.33,-14
11:19:06,40746.34,26
11:19:06,40746.35,56
11:19:06,40746.36,69
11:19:06,40746.37,64
11:19:06,40746.38,57
11:19:06,40746.39,25
11:19:06,40746.40,-30
11:19:06,40746.41,-103
11:19:06,40746.42,-157
11:19:06,40746.43,-175
11:19:06,40746.44,-186
11:19:06,40746.45,-182
11:19:06,40746.46,-176
11:19:06,40746.47,-156
11:19:06,40746.48,-137
11:19:06,40746.49,-128
11:19:06,40746.50,-112
11:19:06,40746.51,-104
11:19:06,40746.52,-99
11:19:06,40746.53,-89
11:19:06,40746.54,-77
11:19:06,40746.55,-56
11:19:06,40746.56,-49
11:19:06,40746.57,-45
11:19:06,40746.58,-33
11:19:06,40746.59,-27
11:19:06,40746.60,-15
11:19:06,40746.61,-17
11:19:06,40746.62,-29
11:19:06,40746.63,-35
11:19:06,40746.64,-38
11:19:06,40746.65,-21
11:19:06,40746.66,-15
11:19:06,40746.67,-6
11:19:06,40746.68,8
11:19:06,40746.70,22
11:19:06,40746.70,53
11:19:06,40746.71,90
11:19:06,40746.72,125
11:19:06,40746.73,141
11:19:06,40746.74,121
11:19:06,40746.75,96
11:19:06,40746.76,57
11:19:06,40746.77,19
11:19:06,40746.78,-16
11:19:06,40746.79,-45
11:19:06,40746.80,-48
11:19:06,40746.81,-63
11:19:06,40746.82,-83
11:19:06,40746.83,-112
11:19:06,40746.84,-53
11:19:06,40746.85,116
11:19:06,40746.86,377
11:19:06,40746.87,723
11:19:06,40746.88,961
11:19:06,40746.89,1036
11:19:06,40746.90,784
11:19:06,40746.91,362
11:19:06,40746.92,-103
11:19:06,40746.93,-341
11:19:06,40746.94,-391
11:19:06,40746.95,-315
11:19:06,40746.96,-283
11:19:06,40746.97,-254
11:19:06,40746.98,-211
11:19:06,40746.99,-184
11:19:06,40747.00,-158
11:19:07,40747.01,-151
11:19:07,40747.02,-132
11:19:07,40747.03,-112
11:19:07,40747.04,-105
11:19:07,40747.05,-97
11:19:07,40747.06,-90
11:19:07,40747.07,-56
11:19:07,40747.08,-9
11:19:07,40747.09,32
11:19:07,40747.10,66
11:19:07,40747.11,90
11:19:07,40747.12,101
11:19:07,40747.13,108
11:19:07,40747.14,86
11:19:07,40747.15,55
11:19:07,40747.16,-13
11:19:07,40747.17,-80
11:19:07,40747.18,-129
11:19:07,40747.19,-161
11:19:07,40747.20,-167
11:19:07,40747.21,-172
11:19:07,40747.22,-167
11:19:07,40747.23,-154
11:19:07,40747.24,-141
11:19:07,40747.25,-125
11:19:07,40747.26,-123
11:19:07,40747.27,-121
11:19:07,40747.28,-109
11:19:07,40747.29,-106
11:19:07,40747.30,-92
11:19:07,40747.31,-75
11:19:07,40747.32,-53
11:19:07,40747.33,-36
11:19:07,40747.34,-47
11:19:07,40747.35,-47
11:19:07,40747.36,-51
11:19:07,40747.37,-43
11:19:07,40747.38,-30
11:19:07,40747.39,-18
11:19:07,40747.40,-6
11:19:07,40747.41,-8
11:19:07,40747.42,-9
11:19:07,40747.43,-2
